time,particles 03um,particles 05um,particles 10um,particles 25um,particles 50um,particles 100um,Temperature C,Gas Ohm,Humidity %%,Pressure hPa,Altitude meters
1772058844,192,56,14,0,0,0,24.74796875,193506,51.55754042,1007.964208,44.10107239
1772058845,192,56,14,0,0,0,24.75988281,193074,51.52029756,1007.962704,44.11364521
1772058846,228,64,14,0,0,0,24.76886719,193290,51.46328224,1007.967627,44.0724861
1772058847,228,64,14,0,0,0,24.76984375,194156,51.418162,1007.972837,44.02892029
1772058848,228,64,14,0,0,0,24.77570313,194047,51.373691,1007.971012,44.04417786
1772058849,222,62,12,0,0,0,24.77707031,194156,51.30926386,1007.969484,44.05696003
1772058850,222,62,12,0,0,0,24.77648438,193830,51.27043475,1007.963048,44.11076528
1772058851,222,62,12,0,0,0,24.76632813,195470,51.21099675,1007.956285,44.167314
1772058852,234,66,12,0,0,0,24.7565625,195912,51.18390206,1007.957488,44.15725662
1772058853,234,66,12,0,0,0,24.75207031,196468,51.15749909,1007.96146,44.12404472
1772058854,234,66,12,0,0,0,24.75011719,195250,51.124978,1007.967583,44.07285287
1772058855,234,66,10,0,0,0,24.74640625,195360,51.09868576,1007.967267,44.07548852
1772058856,234,66,10,0,0,0,24.73371094,196023,51.07122874,1007.96019,44.13465966
1772058857,234,66,10,0,0,0,24.71007813,196134,51.04880448,1007.954311,44.18381919
1772058858,216,58,6,0,0,0,24.68917969,198039,51.02674012,1007.961915,44.12023879
1772058859,216,58,6,0,0,0,24.66789063,196691,51.01107722,1007.956038,44.16938117
1772058860,216,58,6,0,0,0,24.65558594,196356,51.015927,1007.955085,44.17734855
1772058861,216,58,6,0,0,0,24.64933594,197475,51.02156337,1007.954455,44.18261713
1772058862,216,58,6,0,0,0,24.64855469,198153,51.0150137,1007.958741,44.14677956
1772058863,216,58,6,0,0,0,24.64855469,196914,51.0408078,1007.949551,44.22361389
1772058864,216,58,4,0,0,0,24.64289063,196914,51.04652087,1007.944328,44.26728679
1772058865,216,58,4,0,0,0,24.62550781,197813,51.07005978,1007.946422,44.24977561
1772058866,216,58,4,0,0,0,24.6065625,197700,51.04180119,1007.94606,44.25280372
1772058867,228,58,4,0,0,0,24.58859375,198039,51.03946736,1007.941718,44.28911207
1772058868,228,58,4,0,0,0,24.57238281,199063,51.03736221,1007.943811,44.27160629
1772058869,228,58,4,0,0,0,24.56222656,198153,51.0360435,1007.94623,44.25138832
1772058870,228,62,6,0,0,0,24.55558594,196914,51.03518134,1007.941308,44.29253898
1772058871,228,62,6,0,0,0,24.54933594,199292,51.05371481,1007.946188,44.25173518
1772058872,228,62,6,0,0,0,24.54386719,199522,51.05300468,1007.946783,44.24676272
1772058873,222,60,4,0,0,0,24.53722656,198039,51.07148887,1007.947373,44.2418238
1772058874,222,60,4,0,0,0,24.53097656,199407,51.09002541,1007.948578,44.23175437
1772058875,222,60,4,0,0,0,24.52648438,198266,51.12169319,1007.948869,44.22931926
1772058876,198,56,8,0,0,0,24.5284375,199292,51.14130062,1007.939075,44.31120662
1772058877,198,56,8,0,0,0,24.53800781,199063,51.17480602,1007.941251,44.29301676
1772058878,198,56,8,0,0,0,24.54777344,198266,51.22770702,1007.936382,44.33372231
1772058879,186,48,8,0,0,0,24.55695313,197813,51.28700507,1007.941619,44.28994149
1772058880,186,48,8,0,0,0,24.56457031,198949,51.31382756,1007.938886,44.31278595
1772058881,186,48,8,0,0,0,24.56886719,198493,51.33376267,1007.941963,44.28706394
1772058882,192,50,10,0,0,0,24.57277344,198266,51.37302831,1007.94075,44.29720472
1772058884,192,50,10,0,0,0,24.5753125,197926,51.39274092,1007.931876,44.37140411
1772058885,192,50,10,0,0,0,24.57707031,197700,51.39943129,1007.930962,44.3790412
1772058886,210,56,10,0,0,0,24.57785156,196914,51.43830343,1007.93219,44.36877733
1772058887,210,56,10,0,0,0,24.57804688,198380,51.46418025,1007.925146,44.42767334
1772058888,210,56,10,0,0,0,24.58058594,198380,51.48390305,1007.929135,44.39431586
1772058889,222,64,10,0,0,0,24.58195313,198607,51.51640468,1007.92577,44.42245095
1772058890,222,64,10,0,0,0,24.58214844,198607,51.52936097,1007.927915,44.40451939
1772058891,222,64,10,0,0,0,24.58292969,198266,51.54886103,1007.929143,44.39425559
