time,pm10 standard,pm25 standard,pm100 standard,pm10 env,pm25 env,pm100 env,03um,05um,10um,25um,50um,100um,temp,gas,humidity,pressure,altitude
1772060602.200786,0,0,1,0,0,1,249,42,6,1,1,0,20.6122265625,138561,63.503423454295934,1008.530212569604,39.36977025733449
1772060604.393806,0,0,1,0,0,1,249,42,6,1,1,0,20.585859375,138019,63.844869234843316,1008.5289798403403,39.380072449726825
1772060606.5859575,0,0,1,0,0,1,249,42,6,1,1,0,20.55578125,138998,64.39684956945136,1008.5289529020527,39.38029757909824
1772060608.7771382,0,0,1,0,0,1,273,46,6,1,1,0,20.5325390625,139108,64.91723464945846,1008.5291764911167,39.378428994807294
1772060610.9700341,0,0,1,0,0,1,273,46,6,1,1,0,20.5098828125,140215,65.08419208797793,1008.5303516546227,39.368607893563215
1772060613.1635606,0,0,1,0,0,1,273,46,6,1,1,0,20.4848828125,140103,65.332808577987,1008.5222711584928,39.43613857347168
1772060615.3564615,0,0,1,0,0,1,243,42,6,2,1,0,20.4536328125,140103,65.70379403982119,1008.5221352164315,39.437274678232
1772060617.5532272,0,0,1,0,0,1,243,42,6,2,1,0,20.4251171875,141680,65.96627601923834,1008.5210106580599,39.44667292298207
1772060619.7484705,0,0,1,0,0,1,243,42,6,2,1,0,20.3938671875,143176,65.91362286916677,1008.5208664714253,39.447877931107534
1772060621.942115,0,0,0,0,0,0,156,42,6,2,1,0,20.36671875,144467,65.73849696483452,1008.5219608362381,39.43873202109329
1772060624.136082,0,0,0,0,0,0,156,42,6,2,1,0,20.3409375,144704,65.49542762237806,1008.5180302719905,39.471580873160256
1772060626.3300576,0,0,0,0,0,0,156,42,6,2,1,0,20.3173046875,145782,65.35532217546445,1008.5194077362659,39.460068997577196
1772060628.5225708,0,0,0,0,0,0,144,40,5,2,1,0,20.29484375,145301,65.31099614397617,1008.5154436133984,39.493198377006316
1772060630.7156806,0,0,1,0,0,1,144,40,5,2,1,0,20.2758984375,146753,65.43099346935392,1008.5117675768865,39.52392022544444
1772060632.9088485,0,0,1,0,0,1,144,40,5,2,1,0,20.2669140625,146631,65.51840721626456,1008.5080065700956,39.55535229233644
1772060635.1031988,0,0,0,0,0,0,144,38,4,1,0,0,20.2669140625,147490,65.64137840251527,1008.5134419342811,39.509927057729804
1772060637.2961855,0,0,0,0,0,0,144,38,4,1,0,0,20.2684765625,147243,65.86040840454588,1008.5196102057723,39.45837690121761
1772060639.4887507,0,0,0,0,0,0,144,38,4,1,0,0,20.26828125,148234,66.21640478796313,1008.5211039111911,39.44589358050227
1772060641.6816812,0,0,0,0,0,0,168,42,4,1,0,0,20.2567578125,149238,66.31746272522065,1008.5132073489606,39.511887564992364
1772060643.8747783,0,0,0,0,0,0,168,42,4,1,0,0,20.2423046875,148986,66.35640041844032,1008.5168445831226,39.48149003524397
1772060646.0673213,0,0,0,0,0,0,168,42,4,1,0,0,20.2325390625,149491,66.43721042131968,1008.52811519439,39.38729849416209
1772060648.2612154,0,0,0,0,0,0,168,40,4,1,0,0,20.223359375,151678,66.29867134457781,1008.5276577047298,39.391121842162
1772060650.4551432,0,0,0,0,0,0,168,40,4,1,0,0,20.2141796875,151678,66.01641924813462,1008.5217649296427,39.44036926620967
1772060652.6478984,0,0,0,0,0,0,168,40,4,1,0,0,20.20578125,152597,65.77569019122238,1008.5189560041716,39.46384425463979
1772060654.8407903,0,0,0,0,0,0,180,44,5,1,0,0,20.2020703125,153930,65.60425716087212,1008.5237815511639,39.42351581970177
1772060657.0337267,0,0,0,0,0,0,180,44,5,1,0,0,20.1919140625,153930,65.49344149753077,1008.5217323162183,39.440641825559794
1772060659.226308,0,0,0,0,0,0,180,44,5,1,0,0,20.186640625,155150,65.54728086858847,1008.5203894325567,39.451864679647635
1772060661.4187508,0,0,1,0,0,1,216,52,5,1,0,0,20.1786328125,154470,65.58705784390187,1008.5164043146557,39.48516949498261
1772060663.611896,0,0,1,0,0,1,216,52,5,1,0,0,20.1628125,155150,65.56417925933548,1008.5105631396864,39.53398612372419
1772060665.804458,0,0,1,0,0,1,216,52,5,1,0,0,20.144453125,155973,65.60239746283519,1008.5150770318844,39.49626201544405
1772060667.9968257,0,0,0,0,0,0,198,46,3,1,0,0,20.12453125,156667,65.66771886448481,1008.5170440426439,39.4798230907723
1772060670.189713,0,0,0,0,0,0,198,46,3,1,0,0,20.1096875,156946,65.69281502394878,1008.5164129500176,39.48509732657626
1772060672.3827584,0,0,0,0,0,0,198,46,3,1,0,0,20.0934765625,157789,65.62887019042408,1008.5117425440762,39.52412943319737
1772060674.5755055,0,0,1,0,0,1,186,46,3,1,0,0,20.08078125,157789,65.62695615570657,1008.5146092694766,39.500171256133406
1772060676.7679532,0,0,1,0,0,1,186,46,3,1,0,0,20.0653515625,159214,65.6724587288955,1008.5148321233671,39.49830879440498
1772060678.9603567,0,0,1,0,0,1,186,46,3,1,0,0,20.049140625,159502,65.6836810902604,1008.5101588781293,39.53736467956584
1772060681.153284,0,0,0,0,0,0,186,46,2,0,0,0,20.0333203125,160227,65.61980304221706,1008.5079321748777,39.55597404050153
1772060683.3462486,0,0,0,0,0,0,186,46,2,0,0,0,20.0157421875,160665,65.60349257273498,1008.5082741240589,39.553116245890365
1772060685.5392332,0,0,0,0,0,0,186,46,2,0,0,0,20.0008984375,160665,65.56710634805668,1008.5040140657094,39.58871917054767
1772060687.7331443,0,0,0,0,0,0,192,42,3,0,0,0,19.9925,161253,65.6204849847495,1008.5066313833713,39.56684523894592
1772060689.925431,0,0,0,0,0,0,192,42,3,0,0,0,19.985859375,161697,65.72197746278277,1008.5139230417199,39.50590628457813
1772060692.117516,0,0,0,0,0,0,192,42,3,0,0,0,19.9837109375,160959,65.73532294762666,1008.5049899475052,39.58056334520381
1772060694.3090916,0,0,0,0,0,0,186,42,3,0,0,0,19.97609375,161994,65.92563720849483,1008.5016354229983,39.60859844354853
1772060696.5000687,0,0,0,0,0,0,186,42,3,0,0,0,19.969453125,162293,66.08888186243051,1008.5016826425941,39.60820381004232
1772060698.6923492,0,0,0,0,0,0,186,42,3,0,0,0,19.961640625,162893,66.13562854464693,1008.5052532827384,39.57836255089975
1772060700.8844383,0,1,1,0,1,1,210,52,6,0,0,0,19.9555859375,164106,66.05255485054113,1008.5026328079284,39.60026289226655
1772060703.081492,0,1,1,0,1,1,210,52,6,0,0,0,19.953046875,165028,65.92899608417711,1008.5021180293302,39.60456510542565
1772060705.2766662,0,1,1,0,1,1,210,52,6,0,0,0,19.95578125,163346,65.84733244105618,1008.5047619242188,39.58246902430064
1772060707.4732451,0,0,0,0,0,0,186,48,6,0,0,0,19.95578125,164566,65.8063060816192,1008.4957073429506,39.65814195592555
1772060709.6671941,0,0,0,0,0,0,186,48,6,0,0,0,19.95265625,164720,65.9494611568658,1008.485183463713,39.74609511792738
1772060711.861155,0,0,0,0,0,0,186,48,6,0,0,0,19.949140625,164412,66.18167483505607,1008.4903213297185,39.70315538743756
1772060714.0541124,0,1,1,0,1,1,192,52,7,1,1,0,19.9469921875,164106,66.25670399277976,1008.4922538216601,39.68700462610299
1772060716.2467668,0,1,1,0,1,1,192,52,7,1,1,0,19.94640625,165028,66.23606124266982,1008.4931101118024,39.679848207004795
1772060718.439195,0,1,1,0,1,1,192,52,7,1,1,0,19.9505078125,165493,66.27094084456064,1008.4907378183981,39.69967458981587
1772060720.632222,0,1,1,0,1,1,192,52,7,1,1,0,19.959296875,165804,66.34080716271488,1008.4869474977569,39.73135217816643
1772060722.825147,0,1,1,0,1,1,192,52,7,1,1,0,19.9675,165338,66.55465020821677,1008.4876350084795,39.72560630312381
1772060725.017244,0,1,1,0,1,1,192,52,7,1,1,0,19.974921875,165183,66.92662663724869,1008.4870494861575,39.73049980928959
1772060727.2097414,0,1,1,0,1,1,174,52,10,1,1,0,19.981171875,164720,67.1614131996995,1008.482743610866,39.766486257415735
1772060729.402826,0,1,1,0,1,1,174,52,10,1,1,0,19.982734375,164720,67.51288328304105,1008.4852890837153,39.74521239666044
1772060731.5959044,0,1,1,0,1,1,174,52,10,1,1,0,19.9833203125,165028,67.93383341560397,1008.4789996665406,39.79777645616421
1772060733.788898,0,1,1,0,1,1,174,52,9,1,1,0,19.984296875,164566,68.32107714718623,1008.4805905770098,39.784480332217505
1772060735.9829206,0,1,1,0,1,1,174,52,9,1,1,0,19.9907421875,166588,68.51588700137161,1008.4874685747286,39.72699727391671
1772060738.17686,0,1,1,0,1,1,174,52,9,1,1,0,20.0001171875,165338,68.64203049374608,1008.4864419721641,39.735577113407885
1772060740.3698237,0,0,1,0,0,1,168,50,9,1,1,0,20.011640625,165183,68.6784727336875,1008.5034034455585,39.59382236490495
1772060742.5628638,0,0,1,0,0,1,168,50,9,1,1,0,20.02140625,165960,68.76317407419077,1008.5030125184987,39.597089498435025
1772060744.7555296,0,0,1,0,0,1,168,50,9,1,1,0,20.0368359375,165648,68.8487940959477,1008.4955478433502,39.65947496588338
1772060746.9481091,0,1,1,0,1,1,186,56,10,2,1,0,20.05109375,165804,69.0661436285895,1008.5006622637366,39.616731537505764
1772060749.1412234,0,1,1,0,1,1,186,56,10,2,1,0,20.0637890625,165493,69.26262343558467,1008.4977970749558,39.640677140646105
1772060751.3333633,0,1,1,0,1,1,186,56,10,2,1,0,20.078046875,165493,69.41084696601544,1008.495665013435,39.65849572272686
1772060753.5264337,0,1,1,0,1,1,162,54,9,2,1,0,20.092890625,165648,69.53143373108348,1008.5017315898142,39.60779473808677
1772060755.7190769,0,1,1,0,1,1,162,54,9,2,1,0,20.1091015625,165804,69.63142098465813,1008.504590435751,39.58390222020949
1772060757.915754,0,1,1,0,1,1,162,54,9,2,1,0,20.1258984375,165804,69.63406562255648,1008.5047798813711,39.58231894939736
1772060760.1088052,0,1,1,0,1,1,168,56,9,2,1,0,20.14328125,165648,69.72036064147456,1008.4986767051082,39.63332569090144
1772060762.3016942,0,1,1,0,1,1,168,56,9,2,1,0,20.1618359375,165183,69.78597685717216,1008.4999150522203,39.62297629713467
1772060764.4941766,0,1,1,0,1,1,168,56,9,2,1,0,20.1805859375,165648,69.76106948516363,1008.5014700521901,39.60998051525757
1772060766.6866772,0,0,1,0,0,1,150,50,6,2,1,0,20.199140625,165804,69.68041829408277,1008.5099518613674,39.53909479179256
1772060768.8805654,0,0,1,0,0,1,150,50,6,2,1,0,20.2175,165960,69.66938589177335,1008.5144912205739,39.50115782896802
1772060771.0747545,0,0,1,0,0,1,150,50,6,2,1,0,20.239375,165028,69.88881237434737,1008.5102614350299,39.53650757541758
1772060773.2677047,0,0,1,0,0,1,150,48,6,2,1,0,20.2618359375,165338,70.24117647748088,1008.5069834897712,39.56390255367704
1772060775.4602969,0,0,1,0,0,1,150,48,6,2,1,0,20.287421875,166117,70.45480043563006,1008.5069804452426,39.56392799793863
1772060777.6531265,0,0,1,0,0,1,150,48,6,2,1,0,20.3118359375,166588,70.38880433810485,1008.506878002198,39.56478415281
1772060779.844223,0,0,0,0,0,0,132,41,5,1,0,0,20.3352734375,166431,70.13415973472976,1008.5051826106655,39.57895318467529
1772060782.0339923,0,0,0,0,0,0,132,41,5,1,0,0,20.360859375,167857,69.85225879367138,1008.5087952287737,39.54876118435063
1772060784.2321687,0,0,0,0,0,0,132,41,5,1,0,0,20.3852734375,167379,69.64014746034067,1008.5159333362622,39.48910560850718
1772060786.4248583,0,0,0,0,0,0,138,39,4,1,0,0,20.4102734375,167857,69.42832599204203,1008.5149624832352,39.49721933516163
1772060788.6205072,0,0,0,0,0,0,138,39,4,1,0,0,20.4282421875,166746,69.59819036649186,1008.5206623901869,39.44958349546184
