timestamp,temp_mean,temp_err,hum_mean,hum_err,press_mean,press_err,alt_mean,alt_err,voc_mean,voc_err
1776901014.4633543,24.01505859375,0.048925781250000355,50.23651410206699,2.1465596755285894,1007.0551585117701,0.11821568126231341,51.704471488733276,0.989125767492073,6393.0,3039.0
1776901016.488578,24.26369140625,0.06181640624999929,53.04255477600297,0.2835966622932382,1007.4297045065798,0.06986733133072676,48.571038292363156,0.584412934202561,5302.0,658.0
1776901018.521319,24.47501953125,0.04423828125000107,53.95993930565783,0.13150086204963074,1007.6537921643146,0.040531320171794505,46.69679045742653,0.338967611473624,8235.0,795.0
1776901020.5347419,24.62287109375,0.03017578125000142,53.99925358335172,0.08283167929304724,1007.7752368933236,0.02234764244968801,45.68118137338609,0.18687740238019757,11299.0,761.0
1776901022.571202,24.72755859375,0.02216796875000071,53.68529571793735,0.07736647491381632,1007.8387293718424,0.011221379953553878,45.15025132606106,0.09383161430144327,14397.0,836.0
1776901024.6041305,24.80060546875,0.014550781250001421,53.13988189399403,0.19037724336626738,1007.862911182512,0.007109258919740569,44.94804810847084,0.05944547678046064,17706.5,868.5
1776901026.6335618,24.852167968750003,0.011816406250000355,52.178042388822085,0.26314193809712094,1007.8505357804659,0.0017764423847665967,45.051527839460505,0.01485422259139213,21121.0,786.0
1776901028.6567366,24.89396484375,0.008886718750000355,51.13717619836645,0.24621690352530123,1007.8469780415214,0.0006865460306357818,45.08127690769116,0.005740764123732589,24384.0,789.0
1776901030.7379878,24.9270703125,0.0076171874999992895,50.186093433731486,0.20726129243812963,1007.8485116528988,0.0031917466772029,45.06845318874023,0.026688730860364274,27352.5,746.5
1776901032.7676203,24.9508984375,0.00390625,49.4302826563173,0.17232000679186044,1007.8815414202554,0.009957548304498687,44.792269014040166,0.08326076653210635,30393.0,705.0
1776901034.7919774,24.9692578125,0.0048828125,48.76767039664831,0.14652540723313834,1007.8792989953653,0.005784858252809499,44.811019009599335,0.048370601414532644,33096.0,695.0
1776901036.8319898,24.98361328125,0.003222656250001066,48.21617607845416,0.11819734679583149,1007.8596470837805,0.00208634234377314,44.97534139726908,0.017445410552682006,35913.5,666.5
1776901038.8523102,24.99552734375,0.0028320312499996447,47.740763652104974,0.10236970469337336,1007.8551932334091,0.0008944089448732484,45.012583301802614,0.0074788239451493155,38474.5,591.5
1776901040.8988361,25.0067578125,0.0023437499999996447,47.36900454085092,0.08979251217723316,1007.8541923957827,0.0025950473170723853,45.020952079065104,0.021699154206018534,41074.0,634.0
1776901042.9251323,25.01388671875,0.001660156249998934,47.01921431679891,0.07419922349084729,1007.8447415412826,0.0009645926807024807,45.09997810520929,0.008065750518809978,43596.5,580.5
1776901044.9465168,25.01935546875,0.00146484375,46.76275325964763,0.052446578446911474,1007.8471947921531,0.00327811581394144,45.079464515816476,0.027410960864187928,46023.5,572.5
1776901046.9995446,25.0223828125,0.00039062499999964473,46.602220092903735,0.03406774501705101,1007.8584670950162,0.004838901537254969,44.98520820165336,0.04046157823776042,47961.5,689.5
1776901049.0185666,25.0204296875,0.0,46.48758950373954,0.03708862215843567,1007.8863081667738,0.009116583270383671,44.75241153774,0.07622868413685424,50299.5,595.5
1776901051.045689,25.02033203125,9.765624999857891e-05,46.4010555239272,0.012368558088144965,1007.9007369293431,0.0034888621334516756,44.63176530995054,0.02917192537227109,52439.0,550.0
1776901053.035078,25.0175,0.0011718749999989342,46.35129454209158,0.024848011437615725,1007.9216878628729,0.005399930214309734,44.456586783632716,0.04515045419645247,54682.0,580.0
1776901055.062915,25.011640625,0.002148437499998934,46.24253041468414,0.02186362384619045,1007.9213378130025,0.007117681081410865,44.45951372938792,0.059513106885940914,56817.5,455.5
1776901057.1003237,25.00314453125,0.00244140625,46.1674490149105,0.009549122351813821,1007.8921134497718,0.006679255391645711,44.70387041023625,0.05584860685758386,58781.0,447.0
1776901059.138657,24.99728515625,0.00146484375,46.15440336008576,0.0029082380721590084,1007.8790005004369,0.003278223977702055,44.81351482521105,0.027411164882508388,60720.0,824.0
1776901061.1646397,24.992890625,0.0017578125000010658,46.14153564860189,0.003296187444522758,1007.8673426078306,0.001016662558185999,44.91099376748917,0.008500995113358556,62498.5,505.5
1776901063.2059188,24.98703125,0.0009765625,46.11615623330279,0.0032015587603559936,1007.8606111192589,0.0024893345052419136,44.96728041182209,0.02081510205710657,64340.5,292.5
1776901065.2196581,24.98263671875,0.001660156249998934,46.10637551838981,0.00019982033285614875,1007.8562461804657,0.0026821333910902467,45.00377884700801,0.022427309759972758,66300.5,517.5
1776901067.2980897,24.97697265625,0.001660156249998934,46.096443024958205,0.009450581879026032,1007.8589461238863,0.0018758238418286055,44.98120262650197,0.015685122614595315,68187.0,410.0
1776901069.286452,24.97140625,0.0017578125000010658,46.05569167069286,0.012542791107833295,1007.8827701905165,0.01083382193576199,44.78199462812643,0.09058770299595409,69983.5,432.5
1776901071.3105514,24.963886718749997,0.0030273437500003553,46.01779779310379,0.012692373389924683,1007.9125538635366,0.005136043194056583,44.53295919307852,0.04294432989996011,71757.0,515.0
1776901073.382305,24.95548828125,0.002246093750001066,45.9890517760267,0.009514558018679509,1007.9153926474906,0.004540668797972103,44.50922309304728,0.037966100898739086,73524.5,445.5
1776901075.38035,24.9512890625,0.00019531250000071054,46.00087461641712,0.015385523815577784,1007.8776147186325,0.0012271249658510897,44.82510213992366,0.010260727285039906,74983.5,429.5
1776901077.4001937,24.9501171875,0.0005859375000003553,46.02230704578142,7.040519657763866e-05,1007.8702519841233,0.005504482334856675,44.88666665461194,0.04602654802399897,76502.0,482.0
1776901079.41928,24.94875,0.0011718750000007105,46.02214289306578,0.006305136156864677,1007.8643968152719,0.0009818078204375524,44.93562553674414,0.00820957078546769,78263.5,504.5
1776901081.4745004,24.9454296875,0.0009765625,45.975518098327626,0.009361208973079016,1007.8736171195133,0.002979938671785476,44.858528540464214,0.024917133209910958,79841.5,262.5
1776901083.4941266,24.941035156250003,0.0018554687499996447,45.92261664775369,0.012544006914829708,1007.9048018599804,0.00702904543038585,44.59777680059308,0.05877277785093682,81567.5,469.5
1776901085.5650005,24.93576171875,0.0010742187500003553,45.87886486781596,0.012446999195351083,1007.913600586826,0.0019104644642311541,44.52420708533124,0.01597407656552363,82635.5,200.5
1776901087.56483,24.93107421875,0.0020507812500003553,45.822880369433186,0.012559734354780971,1007.8996459476247,0.011517374502545863,44.64088790113375,0.09630196640065947,84151.5,499.5
1776901089.58599,24.92375,0.0017578125000010658,45.75736724589122,0.015596976995013279,1007.8841656487655,0.0037517126754096353,44.7703260733003,0.0313701530792585,86197.5,349.5
1776901091.6276863,24.91759765625,0.0012695312499992895,45.68279330507279,0.027835618611629087,1007.8815170887434,0.004329338180582454,44.79247219367889,0.036200077719673374,87530.0,451.0
1776901093.6447835,24.91369140625,0.00048828125,45.6115916690003,0.0062076738117369246,1007.8961702343593,0.0007889607877018534,44.669949505601025,0.00659687564795064,88578.5,415.5
1776901095.6605113,24.91134765625,0.0008789062499996447,45.55597725969086,0.018547028241187036,1007.8905602136604,0.001420125706943054,44.71685766202293,0.011874398657614194,90366.5,240.5
1776901097.6900098,24.90900390625,9.765624999857891e-05,45.47887287965257,0.02151795052974137,1007.8949767313583,0.0010692949994108858,44.6799289572607,0.008940891636640913,91782.5,396.5
1776901099.7602131,24.90958984375,0.00048828125,45.41136312954559,0.0030130945384847507,1007.8849854570433,0.0035234641678130174,44.76347119771265,0.02946162115140183,92733.0,354.0
1776901101.785135,24.90958984375,9.765625000035527e-05,45.35916220283118,0.012269209538743553,1007.8895429684576,0.00015779193000753367,44.72536336714997,0.0013193802510258479,94016.0,416.0
1776901103.8471837,24.908515625,0.0009765625,45.26695578859269,0.030801309390163567,1007.8823382507672,0.0015779102357100783,44.7856059350566,0.013193803093479062,93845.5,129.5
1776901105.866366,24.90861328125,0.00048828125,45.19026851130723,0.015278109571610798,1007.8788500341493,0.002857052296178608,44.814772954015545,0.02388950284446878,95134.5,532.5
1776901107.893953,24.9126171875,0.0009765625,45.10488215602918,0.015212927570669166,1007.8734698555581,0.0029796446717114122,44.85975990667282,0.024914677838964394,96181.0,82.0
1776901109.8887808,24.914375,0.0007812499999992895,45.01620917199015,0.02460503468721953,1007.8836021333339,0.001472207464814801,44.775037899824994,0.012309949733662506,97561.0,140.0
1776901111.9213955,24.9126171875,0.0,44.991489015871394,0.0061273041338338885,1007.9044611014858,0.004557537143057289,44.600625928573365,0.03810747761618316,98408.5,85.5
1776901113.991506,24.90958984375,0.00146484375,45.03096356980504,0.0028913834216801604,1007.9105075416984,0.0032784309684075197,44.5500691976838,0.027412201806040315,99971.5,323.5
1776901115.9765904,24.9051953125,0.0011718749999989342,45.094809090439696,0.024385210237127808,1007.9179907149387,0.0009820689230650714,44.48749970998571,0.008211400493184584,101101.5,330.5
1776901118.0078597,24.899140625,0.0017578125000010658,45.167678689650664,0.018192415875013523,1007.9173221864411,0.0019288799302330517,44.49308950686256,0.016128006644070325,101432.5,181.5
1776901120.0464463,24.887421875,0.004101562499998934,45.27059292803689,0.03633610327575809,1007.9175273200635,0.0011587899188043593,44.4913743085726,0.009689026329322559,102906.5,311.5
1776901122.096075,24.87267578125,0.00244140625,45.38855501778865,0.033486280845892225,1007.9082827330885,0.0002992445970448898,44.56867164511101,0.002502101773767862,103976.5,317.5
1776901124.1107554,24.860859375,0.0031250000000007105,45.49157809640632,0.021134681067273675,1007.9137974408081,0.0031531496081811383,44.52256114005544,0.026364607266053497,104906.5,226.5
1776901126.1280556,24.84669921875,0.00341796875,45.588233987614174,0.021110823997201322,1007.9182582012356,0.0008566051154161869,44.485263168757015,0.007162354892674472,106219.0,498.0
1776901128.1607838,24.83380859375,0.0036132812500007105,45.64818764448986,0.021094241062982633,1007.912009889196,0.0049275788188083425,44.537507554835905,0.04120130125171073,107766.0,239.0
1776901130.1792495,24.82033203125,0.0036132812500007105,45.70501334182606,0.011872590267653749,1007.8920548943668,0.00492758093946577,44.70435995309323,0.041201979482753615,108836.0,348.0
1776901132.2067618,24.8059765625,0.003515624999998579,45.749444128475815,0.008810180617757624,1007.8852613057263,0.004343718053291923,44.76116469713876,0.03632020682746173,110356.5,537.5
1776901134.2253225,24.788984375,0.004101562499998934,45.799724875482845,0.0118198385800099,1007.9006348697685,0.0006623512791747999,44.63261863599608,0.005538213585992935,111077.5,544.5
1776901136.2922554,24.77345703125,0.0032226562499992895,45.84403643807826,0.008849291512817103,1007.9174623893273,0.001562900876990625,44.49191721967341,0.013067932582838893,112026.5,110.5
1776901138.2940767,24.7622265625,0.0027343749999992895,45.89503017637995,0.005830900100960434,1007.9184500406213,0.0016852122293471439,44.48365914425412,0.014090607185888615,112844.5,187.5
1776901140.3060489,24.7508984375,0.0029296875,45.9429467340211,0.018128578888607194,1007.8946747031246,0.0056459881558339475,44.682454464641026,0.047208843733212554,114249.5,537.5
1776901142.3348117,24.736640625,0.0041015625000007105,45.98436095327832,0.0004916675813078086,1007.8688987351441,0.006628540011945462,44.89798209925451,0.05542558379138285,115726.0,315.0
1776901144.3609626,24.71916015625,0.0038085937499996447,46.01923589587925,0.011867843426159652,1007.8597845120812,0.0015989768410804572,44.97419225432637,0.013370195196007018,116280.0,318.0
1776901146.4335122,24.7044140625,0.0031250000000007105,46.048280522731595,0.0003749154360335183,1007.8578222264634,0.0004943920255868761,44.99060034062525,0.004133973762190379,117728.5,81.5
1776901148.4248354,24.68859375,0.0046874999999992895,46.0494642620767,0.0036438714158499863,1007.8696131228962,0.005180760712335086,44.89200857757033,0.0433197237455758,118384.0,0.0
1776901150.4901278,24.67208984375,0.003613281249998934,46.07521993324207,0.005730313697757339,1007.8748305663589,0.002360594727292664,44.848382145387944,0.019738391427782886,119803.0,169.0
1776901152.509013,24.6571484375,0.004101562499998934,46.091919252642285,0.005672109466072328,1007.880749646725,0.002984673347725675,44.79888918517345,0.024956579796512557,120525.0,299.0
1776901154.5319765,24.645234375,0.002734375000001066,46.112065492735724,0.002754239429876293,1007.8633155305786,0.004419499972925678,44.94466696840781,0.036954512507506365,121299.0,130.0
1776901156.567938,24.635371093750003,0.0020507812500003553,46.16020796515639,0.015170148670346606,1007.8491960174777,0.001492385673429908,45.06273064737963,0.01247901594774703,121995.0,131.0
1776901158.5878892,24.627265625,0.0027343749999992895,46.236332947474246,0.01817883127305464,1007.8442953323431,0.00013601131530549537,45.10370922171854,0.0011373025666472358,123144.0,134.0
1776901160.6259131,24.618183593749997,0.0020507812500003553,46.259917969545555,0.0002467539270654129,1007.856037930648,0.003974031231678055,45.00552020746622,0.03322983287749892,123727.5,360.5
1776901162.6827683,24.60734375,0.002734375000001066,46.267868830996804,0.002756077516263389,1007.8458060036708,0.008063939743635729,45.0910774812575,0.06742915622212209,124725.0,0.0
1776901164.697473,24.59865234375,0.0022460937499992895,46.25448335614148,0.0033550107383568673,1007.8518013112579,0.0018359213433996047,45.040945753937784,0.015351557022832196,125600.5,46.5
1776901166.75151,24.591914062500003,0.0013671874999996447,46.27218247681348,0.0029206086839650425,1007.8500204761006,0.0032564688261231822,45.055836727742104,0.027229891186369315,126113.5,280.5
1776901168.754988,24.58634765625,0.0012695312500010658,46.29310999461872,0.012189035448290753,1007.8619772875718,0.0011410084148906208,44.95585689355943,0.009540775050631112,126677.0,189.0
1776901170.822339,24.58458984375,0.00048828125,46.3268412877725,0.003144851465329168,1007.8472923858967,0.0010328480444172783,45.07864842361255,0.00863647189769523,127630.0,575.0
1776901172.806228,24.58810546875,0.0010742187500003553,46.35504162582223,0.006302558752082632,1007.8520638880668,0.0008252845174183676,45.038750137533384,0.006900840117481266,128399.0,97.0
1776901174.8804815,24.591328125,0.0007812499999992895,46.38938557753377,0.0031813749708682337,1007.8545397321211,0.001262787194377779,45.01804772026179,0.010559116293940463,129180.5,392.5
1776901176.8763528,24.5934765625,0.00039062499999964473,46.389644802543515,0.009214508102733276,1007.8589234594577,0.005186685930652857,44.98139221875735,0.04336964081997152,130322.5,749.5
1776901178.9269645,24.59328125,0.0,46.340234170527836,0.02160426550531369,1007.8558745853554,0.003644231622274674,45.006886050681544,0.03047213688076056,131376.0,0.0
1776901180.9432516,24.59640625,0.0007812500000010658,46.2758085597124,0.012246763682114192,1007.8472597923451,0.0032925400808494487,45.078920997304266,0.027531572312753383,132451.0,258.0
1776901182.9750164,24.60314453125,0.0022460937499992895,46.20875745112066,0.012066139032445022,1007.8490404728284,0.0009249170860243794,45.064031274582796,0.007733963622179374,132812.5,103.5
1776901184.9893537,24.6106640625,0.001953125,46.16648962298453,0.012098632510127771,1007.8548169960109,0.002309599958493891,45.01572932055018,0.019312303160251787,133334.0,209.0
1776901187.0695848,24.620624999999997,0.0023437499999996447,46.10603018620067,0.018212407212288895,1007.8463175876974,0.0010549062852760471,45.08679949748549,0.008820925471340502,134281.5,212.5
1776901189.0909956,24.632929687500003,0.0033203124999996447,46.024302552250916,0.008844684251258172,1007.8580056209864,0.0017221345570419544,44.989066853974286,0.014400025999933064,135138.5,644.5
1776901191.1081111,24.647089843750003,0.0030273437500003553,45.93051752624777,0.02427187010808396,1007.8581142376353,0.00330721977684334,44.988158657587206,0.02765407988627544,135837.5,271.5
1776901193.132667,24.65958984375,0.0028320312499996447,45.848890688185975,0.02120661703892779,1007.8555388099019,0.0027549214746045436,45.009693700790315,0.02303595808957226,136436.5,109.5
1776901195.160318,24.67306640625,0.003613281249998934,45.79510613347803,0.008799404719216142,1007.8618301913021,0.004183025706879562,44.95708692355102,0.034977228468147104,136656.5,219.5
1776901197.1861358,24.68576171875,0.003222656250001066,45.77200808803943,0.014998321403901116,1007.8641248803337,0.0006525009336542098,44.937899370322654,0.005456010493805508,137875.0,112.0
1776901199.2068286,24.69826171875,0.0026367187500007105,45.71505355752868,0.018139397894952225,1007.8806825482193,0.0015278373192586514,44.799450212513875,0.012775132010418133,138437.5,338.5
1776901201.22343,24.71134765625,0.0038085937499996447,45.6551103029763,0.01184468023258134,1007.8872524437493,0.0034217021830613703,44.74451569033192,0.02861068114103915,139059.5,170.5
1776901203.2510605,24.72404296875,0.0030273437500003553,45.63202697833156,0.0003606697916964663,1007.9077704186986,0.003981513570465722,44.572955361048,0.03329101467081941,139402.0,286.0
1776901205.2766736,24.73439453125,0.0022460937499992895,45.599445989177816,0.008953771019285739,1007.9126541548917,0.0018374639874423337,44.53212054326539,0.015363705155081675,140554.0,58.0
1776901207.3099322,24.74298828125,0.002050781249998579,45.56358772684176,0.008975355362142778,1007.8782458980019,0.006709680417657182,44.81982461842493,0.05610363080521097,140612.0,116.0
