timestamp,cps,cps_err,usv_hr
1776897902.9717033,7.0,1.8708286933869707,0.087738
1776897905.0008006,4.0,1.4142135623730951,0.050136
1776897907.0328238,7.5,1.9364916731037085,0.094005
1776897909.0551178,11.5,2.3979157616563596,0.144141
1776897911.0817883,7.0,1.8708286933869707,0.087738
1776897913.1084182,3.5,1.3228756555322954,0.043869
1776897915.0833962,6.0,1.7320508075688772,0.075204
1776897917.1032586,6.0,1.7320508075688772,0.075204
1776897919.1339676,6.0,1.7320508075688772,0.075204
1776897921.1582596,8.0,2.0,0.100272
1776897923.1720483,6.5,1.8027756377319946,0.081471
1776897925.2010872,6.5,1.8027756377319946,0.081471
1776897927.2142942,5.5,1.6583123951777,0.068937
1776897929.2322168,5.0,1.5811388300841898,0.06267
1776897931.250464,4.5,1.5,0.056403
1776897933.2757137,4.0,1.4142135623730951,0.050136
1776897935.3062477,5.5,1.6583123951777,0.068937
1776897937.326519,4.5,1.5,0.056403
1776897939.3566642,4.5,1.5,0.056403
1776897941.3531106,6.0,1.7320508075688772,0.075204
1776897943.3646321,6.0,1.7320508075688772,0.075204
1776897945.3977613,5.0,1.5811388300841898,0.06267
1776897947.4149113,9.5,2.179449471770337,0.119073
1776897949.4290738,5.5,1.6583123951777,0.068937
1776897951.46924,6.5,1.8027756377319946,0.081471
1776897953.4799378,5.0,1.5811388300841898,0.06267
1776897955.5250244,7.0,1.8708286933869707,0.087738
1776897957.5001826,6.5,1.8027756377319946,0.081471
1776897959.5644565,6.5,1.8027756377319946,0.081471
1776897961.5574296,4.0,1.4142135623730951,0.050136
1776897963.5901072,3.0,1.224744871391589,0.037602
1776897965.622953,3.5,1.3228756555322954,0.043869
1776897967.6090202,7.5,1.9364916731037085,0.094005
1776897969.634745,5.0,1.5811388300841898,0.06267
1776897971.6565936,7.5,1.9364916731037085,0.094005
1776897973.6879125,8.5,2.0615528128088303,0.106539
1776897975.726242,4.0,1.4142135623730951,0.050136
1776897977.739875,5.5,1.6583123951777,0.068937
1776897979.7275136,5.5,1.6583123951777,0.068937
1776897981.7490265,4.0,1.4142135623730951,0.050136
1776897983.7686882,5.5,1.6583123951777,0.068937
1776897985.8040557,9.0,2.1213203435596424,0.112806
1776897987.8201413,6.0,1.7320508075688772,0.075204
1776897989.8476758,5.0,1.5811388300841898,0.06267
1776897991.8792427,5.5,1.6583123951777,0.068937
1776897993.8950138,7.5,1.9364916731037085,0.094005
1776897995.885561,4.0,1.4142135623730951,0.050136
1776897997.9139018,5.5,1.6583123951777,0.068937
1776897999.943196,7.0,1.8708286933869707,0.087738
1776898001.9739037,6.0,1.7320508075688772,0.075204
1776898004.003784,5.0,1.5811388300841898,0.06267
1776898005.9796817,4.0,1.4142135623730951,0.050136
1776898008.012758,5.0,1.5811388300841898,0.06267
1776898010.0507326,6.0,1.7320508075688772,0.075204
1776898012.0691006,7.5,1.9364916731037085,0.094005
1776898014.0984116,8.0,2.0,0.100272
1776898016.0844042,7.5,1.9364916731037085,0.094005
1776898018.100117,3.5,1.3228756555322954,0.043869
1776898020.1373236,8.0,2.0,0.100272
1776898022.1544266,8.0,2.0,0.100272
1776898024.178079,7.5,1.9364916731037085,0.094005
1776898026.2031727,8.5,2.0615528128088303,0.106539
1776898028.224083,16.5,2.8722813232690143,0.206811
1776898030.2695696,9.0,2.1213203435596424,0.112806
1776898032.2498913,5.0,1.5811388300841898,0.06267
1776898034.2633896,5.5,1.6583123951777,0.068937
1776898036.303618,5.0,1.5811388300841898,0.06267
1776898038.3280017,10.0,2.23606797749979,0.12534
1776898040.3634472,5.5,1.6583123951777,0.068937
1776898042.3412762,6.5,1.8027756377319946,0.081471
1776898044.3754063,9.0,2.1213203435596424,0.112806
1776898046.394823,5.5,1.6583123951777,0.068937
1776898048.4230883,1.5,0.8660254037844386,0.018801
1776898050.4636629,5.0,1.5811388300841898,0.06267
1776898052.4800577,3.0,1.224744871391589,0.037602
1776898054.466973,5.5,1.6583123951777,0.068937
1776898056.5034382,7.5,1.9364916731037085,0.094005
1776898058.5170782,7.5,1.9364916731037085,0.094005
1776898060.558801,5.0,1.5811388300841898,0.06267
1776898062.580601,7.0,1.8708286933869707,0.087738
1776898064.5971653,5.0,1.5811388300841898,0.06267
1776898066.623867,5.5,1.6583123951777,0.068937
1776898068.5976555,3.5,1.3228756555322954,0.043869
1776898070.6397343,6.0,1.7320508075688772,0.075204
1776898072.6752825,7.0,1.8708286933869707,0.087738
1776898074.6994736,7.0,1.8708286933869707,0.087738
1776898076.693428,3.0,1.224744871391589,0.037602
1776898078.713889,5.0,1.5811388300841898,0.06267
1776898080.7438731,4.5,1.5,0.056403
1776898082.7857575,4.5,1.5,0.056403
1776898084.7953975,8.5,2.0615528128088303,0.106539
1776898086.8183002,7.0,1.8708286933869707,0.087738
1776898088.8419676,5.5,1.6583123951777,0.068937
1776898090.8235283,4.0,1.4142135623730951,0.050136
1776898092.8404903,3.5,1.3228756555322954,0.043869
1776898094.8675077,1.5,0.8660254037844386,0.018801
1776898096.886264,6.0,1.7320508075688772,0.075204
1776898098.899632,3.0,1.224744871391589,0.037602
1776898100.9434366,4.0,1.4142135623730951,0.050136
1776898102.9622188,3.5,1.3228756555322954,0.043869
1776898104.9987361,3.5,1.3228756555322954,0.043869
1776898107.0174487,3.5,1.3228756555322954,0.043869
1776898109.0360663,4.0,1.4142135623730951,0.050136
1776898111.011759,5.5,1.6583123951777,0.068937
1776898113.0357013,6.5,1.8027756377319946,0.081471
1776898115.0625024,10.0,2.23606797749979,0.12534
1776898117.1059048,9.5,2.179449471770337,0.119073
1776898119.122285,6.0,1.7320508075688772,0.075204
1776898121.1540418,4.0,1.4142135623730951,0.050136
1776898123.132249,4.5,1.5,0.056403
1776898125.1588397,5.0,1.5811388300841898,0.06267
1776898127.1848185,7.5,1.9364916731037085,0.094005
1776898129.2267942,4.5,1.5,0.056403
1776898131.2496479,4.5,1.5,0.056403
1776898133.2723727,5.5,1.6583123951777,0.068937
1776898135.2641678,6.0,1.7320508075688772,0.075204
1776898137.2841384,2.0,1.0,0.025068
1776898139.300055,5.5,1.6583123951777,0.068937
1776898141.343047,4.0,1.4142135623730951,0.050136
1776898143.3573322,3.5,1.3228756555322954,0.043869
1776898145.387369,5.0,1.5811388300841898,0.06267
1776898147.3996692,2.5,1.118033988749895,0.031335
1776898149.423368,5.5,1.6583123951777,0.068937
1776898151.4540155,5.0,1.5811388300841898,0.06267
1776898153.4712067,7.5,1.9364916731037085,0.094005
1776898155.4975915,2.0,1.0,0.025068
1776898157.4852111,7.5,1.9364916731037085,0.094005
1776898159.5083275,4.0,1.4142135623730951,0.050136
1776898161.5357423,3.5,1.3228756555322954,0.043869
1776898163.5736637,5.0,1.5811388300841898,0.06267
1776898165.604088,5.5,1.6583123951777,0.068937
1776898167.6197145,4.0,1.4142135623730951,0.050136
1776898169.6134303,5.5,1.6583123951777,0.068937
1776898171.6524024,5.5,1.6583123951777,0.068937
1776898173.6817775,2.0,1.0,0.025068
1776898175.679871,3.0,1.224744871391589,0.037602
1776898177.6977396,8.0,2.0,0.100272
1776898179.717728,5.5,1.6583123951777,0.068937
1776898181.7511613,5.5,1.6583123951777,0.068937
1776898183.7601511,3.5,1.3228756555322954,0.043869
1776898185.790306,6.0,1.7320508075688772,0.075204
1776898187.8001595,4.0,1.4142135623730951,0.050136
1776898189.8297536,4.0,1.4142135623730951,0.050136
1776898191.8625517,3.0,1.224744871391589,0.037602
1776898193.8776975,6.5,1.8027756377319946,0.081471
1776898195.898042,5.5,1.6583123951777,0.068937
1776898197.8952322,5.5,1.6583123951777,0.068937
1776898199.9207325,5.0,1.5811388300841898,0.06267
1776898201.9360483,5.0,1.5811388300841898,0.06267
1776898203.9693148,6.0,1.7320508075688772,0.075204
1776898205.9973693,2.5,1.118033988749895,0.031335
1776898208.008739,5.5,1.6583123951777,0.068937
1776898210.0192475,4.0,1.4142135623730951,0.050136
1776898212.033376,9.0,2.1213203435596424,0.112806
1776898214.0571797,5.5,1.6583123951777,0.068937
1776898216.1066544,8.5,2.0615528128088303,0.106539
1776898218.1191676,5.5,1.6583123951777,0.068937
1776898220.1482346,6.5,1.8027756377319946,0.081471
1776898222.1613724,6.0,1.7320508075688772,0.075204
1776898224.175572,5.5,1.6583123951777,0.068937
1776898226.2042737,7.5,1.9364916731037085,0.094005
1776898228.2242472,3.5,1.3228756555322954,0.043869
1776898230.250188,6.0,1.7320508075688772,0.075204
1776898232.2497933,7.5,1.9364916731037085,0.094005
1776898234.2666366,8.5,2.0615528128088303,0.106539
1776898236.2880723,5.5,1.6583123951777,0.068937
1776898238.3145154,5.5,1.6583123951777,0.068937
1776898240.349064,5.0,1.5811388300841898,0.06267
1776898242.3664792,5.5,1.6583123951777,0.068937
1776898244.3538203,7.5,1.9364916731037085,0.094005
1776898246.3728962,6.0,1.7320508075688772,0.075204
1776898248.3867953,7.5,1.9364916731037085,0.094005
1776898250.4221284,5.5,1.6583123951777,0.068937
1776898252.4386017,5.5,1.6583123951777,0.068937
1776898254.4610956,6.5,1.8027756377319946,0.081471
1776898256.4671588,3.5,1.3228756555322954,0.043869
1776898258.5315185,3.0,1.224744871391589,0.037602
1776898260.5095184,7.5,1.9364916731037085,0.094005
1776898262.5751274,6.0,1.7320508075688772,0.075204
1776898264.5508955,5.5,1.6583123951777,0.068937
1776898266.583052,8.5,2.0615528128088303,0.106539
1776898268.6047359,6.0,1.7320508075688772,0.075204
1776898270.642669,4.5,1.5,0.056403
1776898272.6362615,6.5,1.8027756377319946,0.081471
1776898274.665081,6.0,1.7320508075688772,0.075204
1776898276.6974378,3.5,1.3228756555322954,0.043869
1776898278.7236948,4.5,1.5,0.056403
1776898280.7050364,7.0,1.8708286933869707,0.087738
1776898282.7348151,3.5,1.3228756555322954,0.043869
1776898284.794881,5.5,1.6583123951777,0.068937
1776898286.7680342,4.5,1.5,0.056403
1776898288.788186,6.0,1.7320508075688772,0.075204
1776898290.8199213,7.0,1.8708286933869707,0.087738
1776898292.8406694,5.5,1.6583123951777,0.068937
1776898294.869348,4.5,1.5,0.056403
1776898296.8898714,5.5,1.6583123951777,0.068937
1776898298.9037514,6.5,1.8027756377319946,0.081471
1776898300.9509668,5.0,1.5811388300841898,0.06267
1776898302.9666288,3.5,1.3228756555322954,0.043869
1776898304.9508138,3.5,1.3228756555322954,0.043869
1776898306.969932,5.5,1.6583123951777,0.068937
1776898308.9842427,4.0,1.4142135623730951,0.050136
1776898311.0148106,4.5,1.5,0.056403
1776898313.0339472,4.5,1.5,0.056403
1776898315.0584474,8.0,2.0,0.100272
1776898317.0617828,4.5,1.5,0.056403
1776898319.082328,6.0,1.7320508075688772,0.075204
1776898321.1092658,5.0,1.5811388300841898,0.06267
1776898323.1458662,6.0,1.7320508075688772,0.075204
1776898325.17428,4.5,1.5,0.056403
1776898327.198471,4.5,1.5,0.056403
1776898329.1838605,6.0,1.7320508075688772,0.075204
1776898331.2101107,8.0,2.0,0.100272
1776898333.2316093,5.0,1.5811388300841898,0.06267
1776898335.261523,4.0,1.4142135623730951,0.050136
1776898337.2823174,3.5,1.3228756555322954,0.043869
1776898339.3088179,6.5,1.8027756377319946,0.081471
1776898341.338235,6.5,1.8027756377319946,0.081471
1776898343.3519573,7.0,1.8708286933869707,0.087738
1776898345.3418667,9.5,2.179449471770337,0.119073
1776898347.4080415,6.0,1.7320508075688772,0.075204
1776898349.427613,3.0,1.224744871391589,0.037602
1776898351.406844,5.5,1.6583123951777,0.068937
1776898353.4319305,6.5,1.8027756377319946,0.081471
1776898355.463756,5.0,1.5811388300841898,0.06267
1776898357.48043,7.0,1.8708286933869707,0.087738
1776898359.4967911,10.5,2.29128784747792,0.131607
1776898361.541419,6.5,1.8027756377319946,0.081471
1776898363.5574396,6.0,1.7320508075688772,0.075204
1776898365.5916827,6.0,1.7320508075688772,0.075204
1776898367.60799,6.5,1.8027756377319946,0.081471
1776898369.6336222,4.0,1.4142135623730951,0.050136
1776898371.6163914,8.0,2.0,0.100272
1776898373.6314254,5.0,1.5811388300841898,0.06267
1776898375.6555402,5.5,1.6583123951777,0.068937
1776898377.697352,6.0,1.7320508075688772,0.075204
1776898379.7125611,5.5,1.6583123951777,0.068937
1776898381.747933,5.5,1.6583123951777,0.068937
1776898383.7376766,4.5,1.5,0.056403
1776898385.7668571,5.5,1.6583123951777,0.068937
1776898387.7880628,9.0,2.1213203435596424,0.112806
1776898389.8389385,6.5,1.8027756377319946,0.081471
1776898391.8555691,7.0,1.8708286933869707,0.087738
1776898393.8702428,2.0,1.0,0.025068
1776898395.8656535,4.0,1.4142135623730951,0.050136
1776898397.884036,7.0,1.8708286933869707,0.087738
1776898399.9074867,6.0,1.7320508075688772,0.075204
1776898401.9337811,4.0,1.4142135623730951,0.050136
1776898403.9463356,5.0,1.5811388300841898,0.06267
1776898405.992421,4.5,1.5,0.056403
1776898408.0048404,6.5,1.8027756377319946,0.081471
1776898410.0263925,4.0,1.4142135623730951,0.050136
1776898412.0574799,6.0,1.7320508075688772,0.075204
1776898414.075116,4.5,1.5,0.056403
1776898416.0531883,3.0,1.224744871391589,0.037602
1776898418.10268,3.0,1.224744871391589,0.037602
1776898420.1253994,7.0,1.8708286933869707,0.087738
1776898422.1455436,4.5,1.5,0.056403
1776898424.1320841,3.0,1.224744871391589,0.037602
1776898426.1612058,1.0,0.7071067811865476,0.012534
1776898428.1778736,6.5,1.8027756377319946,0.081471
1776898430.225526,5.5,1.6583123951777,0.068937
1776898432.2432168,4.5,1.5,0.056403
1776898434.26769,4.0,1.4142135623730951,0.050136
1776898436.2577183,7.0,1.8708286933869707,0.087738
1776898438.2780058,7.0,1.8708286933869707,0.087738
1776898440.3128734,9.5,2.179449471770337,0.119073
1776898442.3315377,5.0,1.5811388300841898,0.06267
1776898444.3460088,4.0,1.4142135623730951,0.050136
1776898446.3818178,5.0,1.5811388300841898,0.06267
1776898448.396649,2.5,1.118033988749895,0.031335
1776898450.4321764,5.5,1.6583123951777,0.068937
1776898452.4182343,3.0,1.224744871391589,0.037602
1776898454.4340317,9.0,2.1213203435596424,0.112806
1776898456.4557412,6.0,1.7320508075688772,0.075204
1776898458.492101,5.0,1.5811388300841898,0.06267
1776898460.5143332,4.0,1.4142135623730951,0.050136
1776898462.5373714,5.0,1.5811388300841898,0.06267
1776898464.5759468,6.5,1.8027756377319946,0.081471
1776898466.6036682,9.5,2.179449471770337,0.119073
1776898468.6216886,7.5,1.9364916731037085,0.094005
1776898470.6248963,5.5,1.6583123951777,0.068937
1776898472.6495523,11.5,2.3979157616563596,0.144141
1776898474.6705554,12.0,2.449489742783178,0.150408
1776898476.7023213,6.5,1.8027756377319946,0.081471
1776898478.7282696,5.5,1.6583123951777,0.068937
1776898480.7348595,4.5,1.5,0.056403
1776898482.7601566,4.0,1.4142135623730951,0.050136
1776898484.738489,7.0,1.8708286933869707,0.087738
1776898486.7618294,8.5,2.0615528128088303,0.106539
1776898488.7809165,3.5,1.3228756555322954,0.043869
1776898490.8048954,3.5,1.3228756555322954,0.043869
1776898492.8408089,4.5,1.5,0.056403
1776898494.868463,5.5,1.6583123951777,0.068937
1776898496.8889103,5.0,1.5811388300841898,0.06267
1776898498.9073436,4.0,1.4142135623730951,0.050136
1776898500.934999,3.5,1.3228756555322954,0.043869
1776898502.97808,3.0,1.224744871391589,0.037602
1776898504.967081,5.5,1.6583123951777,0.068937
1776898506.9858305,3.0,1.224744871391589,0.037602
1776898509.025473,3.0,1.224744871391589,0.037602
1776898511.0038261,4.5,1.5,0.056403
1776898513.0211058,6.0,1.7320508075688772,0.075204
1776898515.0730348,4.0,1.4142135623730951,0.050136
1776898517.091135,6.5,1.8027756377319946,0.081471
1776898519.1059742,5.0,1.5811388300841898,0.06267
1776898521.1459968,4.5,1.5,0.056403
1776898523.1610217,6.0,1.7320508075688772,0.075204
1776898525.1413093,4.5,1.5,0.056403
1776898527.1600313,6.0,1.7320508075688772,0.075204
1776898529.1818035,7.5,1.9364916731037085,0.094005
1776898531.222888,6.0,1.7320508075688772,0.075204
1776898533.232039,7.0,1.8708286933869707,0.087738
1776898535.2660255,4.5,1.5,0.056403
1776898537.282906,8.0,2.0,0.100272
1776898539.3149872,4.5,1.5,0.056403
1776898541.3175006,6.0,1.7320508075688772,0.075204
1776898543.337781,4.5,1.5,0.056403
1776898545.363841,4.5,1.5,0.056403
1776898547.393926,5.0,1.5811388300841898,0.06267
1776898549.4241405,6.5,1.8027756377319946,0.081471
1776898551.4441097,10.0,2.23606797749979,0.12534
1776898553.428674,8.5,2.0615528128088303,0.106539
1776898555.4659038,3.0,1.224744871391589,0.037602
1776898557.48055,7.0,1.8708286933869707,0.087738
1776898559.515106,7.0,1.8708286933869707,0.087738
1776898561.5009224,7.0,1.8708286933869707,0.087738
1776898563.5196617,8.0,2.0,0.100272
1776898565.5495913,6.0,1.7320508075688772,0.075204
1776898567.5619998,4.5,1.5,0.056403
1776898569.633929,4.0,1.4142135623730951,0.050136
1776898571.613556,5.0,1.5811388300841898,0.06267
1776898573.6302044,2.5,1.118033988749895,0.031335
1776898575.6672184,3.5,1.3228756555322954,0.043869
1776898577.6995177,4.5,1.5,0.056403
1776898579.7215908,3.5,1.3228756555322954,0.043869
1776898581.7099855,6.0,1.7320508075688772,0.075204
1776898583.7358532,5.5,1.6583123951777,0.068937
1776898585.770919,3.5,1.3228756555322954,0.043869
1776898587.8069494,6.0,1.7320508075688772,0.075204
1776898589.7923837,4.0,1.4142135623730951,0.050136
1776898591.8313675,7.5,1.9364916731037085,0.094005
1776898593.8643272,4.5,1.5,0.056403
1776898595.8503876,6.5,1.8027756377319946,0.081471
1776898597.8662198,4.0,1.4142135623730951,0.050136
1776898599.91224,8.0,2.0,0.100272
1776898601.938263,6.0,1.7320508075688772,0.075204
1776898603.9624515,4.0,1.4142135623730951,0.050136
1776898605.9412491,5.5,1.6583123951777,0.068937
1776898607.9587016,3.5,1.3228756555322954,0.043869
1776898609.991932,5.5,1.6583123951777,0.068937
1776898612.0186534,4.5,1.5,0.056403
1776898614.0380716,4.5,1.5,0.056403
1776898616.0915482,6.0,1.7320508075688772,0.075204
1776898618.0678172,5.5,1.6583123951777,0.068937
1776898620.091329,6.5,1.8027756377319946,0.081471
1776898622.1195743,6.0,1.7320508075688772,0.075204
1776898624.1320086,4.5,1.5,0.056403
1776898626.1680756,6.0,1.7320508075688772,0.075204
1776898628.1865435,3.5,1.3228756555322954,0.043869
1776898630.2164881,6.0,1.7320508075688772,0.075204
1776898632.232745,6.0,1.7320508075688772,0.075204
1776898634.2627137,5.5,1.6583123951777,0.068937
1776898636.2869844,2.5,1.118033988749895,0.031335
1776898638.2590847,5.0,1.5811388300841898,0.06267
1776898640.291447,4.0,1.4142135623730951,0.050136
1776898642.3070347,8.5,2.0615528128088303,0.106539
1776898644.3322885,7.5,1.9364916731037085,0.094005
1776898646.3634765,5.0,1.5811388300841898,0.06267
1776898648.3751738,4.5,1.5,0.056403
1776898650.4162703,7.5,1.9364916731037085,0.094005
1776898652.4365716,3.5,1.3228756555322954,0.043869
1776898654.4619408,7.0,1.8708286933869707,0.087738
1776898656.438243,7.0,1.8708286933869707,0.087738
1776898658.4572837,1.5,0.8660254037844386,0.018801
1776898660.4852152,4.5,1.5,0.056403
1776898662.5069788,4.0,1.4142135623730951,0.050136
1776898664.5203247,11.5,2.3979157616563596,0.144141
1776898666.562673,4.0,1.4142135623730951,0.050136
1776898668.5799434,3.5,1.3228756555322954,0.043869
1776898670.619136,7.0,1.8708286933869707,0.087738
1776898672.6317165,7.0,1.8708286933869707,0.087738
1776898674.6507785,8.5,2.0615528128088303,0.106539
1776898676.638367,3.5,1.3228756555322954,0.043869
1776898678.6632292,4.0,1.4142135623730951,0.050136
1776898680.6967742,4.0,1.4142135623730951,0.050136
1776898682.737253,6.0,1.7320508075688772,0.075204
1776898684.7598252,4.5,1.5,0.056403
1776898686.790874,5.0,1.5811388300841898,0.06267
1776898688.772165,5.5,1.6583123951777,0.068937
1776898690.796617,7.0,1.8708286933869707,0.087738
1776898692.824335,6.0,1.7320508075688772,0.075204
1776898694.826366,4.0,1.4142135623730951,0.050136
1776898696.8406384,5.5,1.6583123951777,0.068937
1776898698.8671396,7.5,1.9364916731037085,0.094005
1776898700.915163,3.0,1.224744871391589,0.037602
1776898702.9383724,2.0,1.0,0.025068
1776898704.9238186,3.5,1.3228756555322954,0.043869
1776898706.9770184,5.5,1.6583123951777,0.068937
1776898708.990718,8.0,2.0,0.100272
1776898711.0238295,2.5,1.118033988749895,0.031335
1776898712.9987943,4.0,1.4142135623730951,0.050136
1776898715.027081,5.5,1.6583123951777,0.068937
1776898717.0605016,6.0,1.7320508075688772,0.075204
1776898719.1011255,4.5,1.5,0.056403
1776898721.124594,7.0,1.8708286933869707,0.087738
1776898723.1480992,6.5,1.8027756377319946,0.081471
1776898725.1414604,7.0,1.8708286933869707,0.087738
1776898727.1594102,3.0,1.224744871391589,0.037602
1776898729.173609,5.0,1.5811388300841898,0.06267
1776898731.2110126,6.0,1.7320508075688772,0.075204
1776898733.2257376,4.5,1.5,0.056403
1776898735.2691584,4.5,1.5,0.056403
1776898737.2516532,6.0,1.7320508075688772,0.075204
1776898739.2695749,5.0,1.5811388300841898,0.06267
1776898741.2997553,4.0,1.4142135623730951,0.050136
1776898743.3428738,4.0,1.4142135623730951,0.050136
1776898745.3635173,4.0,1.4142135623730951,0.050136
1776898747.375986,4.5,1.5,0.056403
1776898749.4126368,5.0,1.5811388300841898,0.06267
1776898751.3871114,4.0,1.4142135623730951,0.050136
1776898753.4554682,7.5,1.9364916731037085,0.094005
1776898755.4483948,6.0,1.7320508075688772,0.075204
1776898757.460009,4.5,1.5,0.056403
1776898759.4706976,8.0,2.0,0.100272
1776898761.5082278,3.0,1.224744871391589,0.037602
1776898763.5190425,4.5,1.5,0.056403
1776898765.550094,7.0,1.8708286933869707,0.087738
1776898767.567734,4.0,1.4142135623730951,0.050136
1776898769.580589,5.0,1.5811388300841898,0.06267
1776898771.622351,4.0,1.4142135623730951,0.050136
1776898773.6411655,7.0,1.8708286933869707,0.087738
1776898775.683924,7.0,1.8708286933869707,0.087738
1776898777.6742485,3.0,1.224744871391589,0.037602
1776898779.694754,4.5,1.5,0.056403
1776898781.7231727,4.0,1.4142135623730951,0.050136
1776898783.7582574,5.5,1.6583123951777,0.068937
1776898785.7352018,7.5,1.9364916731037085,0.094005
1776898787.7559972,4.0,1.4142135623730951,0.050136
1776898789.8075058,4.0,1.4142135623730951,0.050136
1776898791.7936063,4.5,1.5,0.056403
1776898793.8124385,5.5,1.6583123951777,0.068937
1776898795.8455315,4.0,1.4142135623730951,0.050136
1776898797.8692355,5.5,1.6583123951777,0.068937
1776898799.9132316,5.5,1.6583123951777,0.068937
1776898801.9368541,6.0,1.7320508075688772,0.075204
1776898803.9508135,3.0,1.224744871391589,0.037602
1776898805.9309216,3.0,1.224744871391589,0.037602
1776898807.9997635,7.0,1.8708286933869707,0.087738
1776898809.9805896,5.5,1.6583123951777,0.068937
1776898812.0160434,9.0,2.1213203435596424,0.112806
1776898814.0396826,4.5,1.5,0.056403
1776898816.0688696,2.0,1.0,0.025068
1776898818.0558362,4.5,1.5,0.056403
1776898820.085061,3.5,1.3228756555322954,0.043869
1776898822.112712,6.0,1.7320508075688772,0.075204
1776898824.1387494,5.5,1.6583123951777,0.068937
1776898826.1640205,6.5,1.8027756377319946,0.081471
1776898828.1941347,5.0,1.5811388300841898,0.06267
1776898830.201739,3.0,1.224744871391589,0.037602
1776898832.223885,7.5,1.9364916731037085,0.094005
1776898834.241138,6.0,1.7320508075688772,0.075204
1776898836.2697904,9.0,2.1213203435596424,0.112806
1776898838.2859917,5.0,1.5811388300841898,0.06267
1776898840.307389,6.5,1.8027756377319946,0.081471
1776898842.3233633,7.5,1.9364916731037085,0.094005
1776898844.3420346,6.5,1.8027756377319946,0.081471
