timestamp,pm1_mean,pm1_err,pm25_mean,pm25_err,pm10_mean,pm10_err
1776899094.148122,1.0,0.0,2.0,0.0,3.0,0.0
1776899098.1495667,1.0,0.0,2.0,0.0,3.0,0.0
1776899102.201359,1.0,0.0,2.0,0.0,3.0,0.0
1776899106.192755,1.0,0.0,2.0,0.0,3.0,0.0
1776899110.178445,1.0,0.0,2.0,0.0,3.5,0.5
1776899114.2015252,1.0,0.0,2.0,0.0,4.0,0.0
1776899118.223339,1.0,0.0,3.0,0.0,4.0,0.0
1776899122.2262344,1.0,0.0,3.0,0.0,4.0,0.0
1776899126.236243,1.0,0.0,3.0,0.0,4.0,0.0
1776899130.2172892,1.0,0.0,3.0,0.0,4.0,0.0
1776899134.2636335,1.0,0.0,2.5,0.5,4.0,0.0
1776899138.2540863,1.0,0.0,2.0,0.0,4.0,0.0
1776899142.2770383,1.0,0.0,2.0,0.0,4.0,0.0
1776899146.2785094,1.0,0.0,2.0,0.0,3.5,0.5
1776899150.2632759,1.0,0.0,2.0,0.0,3.0,0.0
1776899154.3020415,1.0,0.0,2.0,0.0,3.0,0.0
1776899158.3031278,1.0,0.0,2.0,0.0,3.0,0.0
1776899162.3153381,1.0,0.0,2.0,0.0,3.0,0.0
